reward: 0.2636, epoch: 0, params: 2476883, epoch_time: 54.3999, genotype: [[6, [0, 0, 3, 1], [1, 0, 8, 0], [6, 2, 7, 0]], [[3, 0], [3, 1], [2, 1]]]
reward: 0.3027, epoch: 544, params: 2204243, epoch_time: 51.5982, genotype: [[7, [0, 0, 10, 9], [3, 0, 5, 8], [2, 1, 8, 9]], [[2, 0], [1, 2], [2, 1]]]
reward: 0.2171, epoch: 545, params: 2173395, epoch_time: 51.6615, genotype: [[10, [0, 0, 0, 9], [3, 0, 0, 10], [3, 1, 0, 1]], [[3, 1], [1, 0], [5, 4]]]
reward: 0.1849, epoch: 546, params: 2151507, epoch_time: 74.5465, genotype: [[7, [0, 0, 4, 10], [1, 0, 10, 1], [4, 5, 9, 9]], [[2, 2], [4, 0], [5, 4]]]
reward: 0.2691, epoch: 547, params: 2404947, epoch_time: 57.9957, genotype: [[0, [0, 0, 10, 6], [0, 0, 0, 6], [4, 1, 9, 3]], [[2, 0], [4, 3], [2, 5]]]
reward: 0.2069, epoch: 548, params: 2206931, epoch_time: 62.4134, genotype: [[4, [0, 0, 0, 0], [2, 3, 6, 0], [4, 0, 10, 10]], [[3, 3], [3, 0], [2, 1]]]
reward: 0.3351, epoch: 549, params: 2215891, epoch_time: 62.7319, genotype: [[10, [0, 0, 5, 8], [3, 2, 0, 10], [4, 0, 4, 2]], [[2, 3], [1, 0], [4, 3]]]
reward: 0.2781, epoch: 550, params: 2443987, epoch_time: 63.4180, genotype: [[5, [0, 0, 6, 9], [2, 2, 4, 8], [6, 2, 8, 0]], [[2, 0], [3, 3], [5, 3]]]
reward: 0.3109, epoch: 551, params: 2488531, epoch_time: 66.4781, genotype: [[8, [0, 0, 1, 0], [0, 1, 6, 8], [4, 1, 8, 8]], [[3, 0], [4, 4], [1, 1]]]
reward: 0.3125, epoch: 552, params: 2245331, epoch_time: 50.8359, genotype: [[0, [0, 0, 8, 10], [2, 0, 1, 0], [6, 1, 7, 0]], [[3, 0], [2, 1], [3, 2]]]
reward: 0.0758, epoch: 553, params: 2676947, epoch_time: 34.3121, genotype: [[8, [0, 0, 1, 3], [3, 1, 6, 2], [4, 0, 6, 7]], [[2, 0], [0, 3], [1, 0]]]
reward: 0.2885, epoch: 554, params: 2659155, epoch_time: 61.6650, genotype: [[5, [0, 0, 5, 8], [0, 0, 7, 0], [3, 1, 2, 6]], [[3, 1], [0, 4], [4, 5]]]
reward: 0.2634, epoch: 555, params: 2796755, epoch_time: 54.6051, genotype: [[10, [0, 0, 1, 5], [3, 1, 5, 6], [4, 2, 10, 0]], [[1, 3], [1, 2], [0, 0]]]
reward: 0.2618, epoch: 556, params: 2215891, epoch_time: 59.1803, genotype: [[0, [0, 0, 10, 1], [2, 0, 9, 0], [2, 0, 7, 8]], [[0, 0], [0, 4], [1, 1]]]
reward: 0.2869, epoch: 557, params: 2054867, epoch_time: 48.9900, genotype: [[0, [0, 0, 8, 8], [2, 0, 0, 4], [4, 0, 0, 9]], [[1, 3], [1, 1], [3, 3]]]
reward: 0.1722, epoch: 558, params: 2599507, epoch_time: 82.1395, genotype: [[9, [0, 0, 6, 7], [3, 2, 4, 5], [4, 0, 5, 9]], [[2, 0], [2, 1], [5, 0]]]
reward: 0.3039, epoch: 559, params: 2225491, epoch_time: 64.8324, genotype: [[10, [0, 0, 9, 5], [0, 0, 8, 8], [2, 3, 2, 0]], [[1, 0], [3, 4], [4, 4]]]
reward: 0.2699, epoch: 560, params: 2621395, epoch_time: 102.3926, genotype: [[9, [0, 0, 0, 1], [0, 2, 1, 0], [4, 0, 5, 4]], [[0, 3], [0, 1], [2, 5]]]
reward: 0.3842, epoch: 561, params: 2083667, epoch_time: 59.1024, genotype: [[7, [0, 0, 8, 3], [3, 0, 0, 0], [2, 4, 0, 0]], [[3, 0], [1, 1], [1, 0]]]
reward: 0.1991, epoch: 562, params: 2247379, epoch_time: 46.6187, genotype: [[0, [0, 0, 8, 0], [2, 1, 5, 9], [3, 2, 8, 0]], [[3, 2], [3, 3], [4, 3]]]
reward: 0.2576, epoch: 563, params: 2428243, epoch_time: 56.7918, genotype: [[6, [0, 0, 0, 0], [2, 3, 0, 5], [6, 0, 7, 10]], [[1, 2], [2, 0], [5, 1]]]
reward: 0.2373, epoch: 564, params: 2492627, epoch_time: 59.4462, genotype: [[8, [0, 0, 8, 5], [0, 3, 0, 8], [3, 0, 5, 8]], [[3, 3], [1, 2], [0, 0]]]
reward: 0.2874, epoch: 565, params: 2221395, epoch_time: 47.2605, genotype: [[10, [0, 0, 9, 8], [0, 0, 7, 8], [1, 0, 1, 0]], [[2, 1], [2, 4], [3, 5]]]
reward: 0.2571, epoch: 566, params: 2428243, epoch_time: 47.1436, genotype: [[2, [0, 0, 9, 0], [2, 2, 0, 0], [3, 0, 5, 5]], [[1, 2], [3, 1], [2, 5]]]
reward: 0.2852, epoch: 567, params: 2462547, epoch_time: 57.5640, genotype: [[0, [0, 0, 8, 2], [2, 2, 2, 5], [2, 0, 0, 6]], [[2, 0], [2, 3], [4, 5]]]
reward: 0.2135, epoch: 568, params: 2591955, epoch_time: 45.1660, genotype: [[0, [0, 0, 10, 5], [2, 0, 6, 0], [5, 0, 5, 10]], [[2, 3], [2, 4], [3, 5]]]
reward: 0.3397, epoch: 569, params: 2028883, epoch_time: 57.3793, genotype: [[2, [0, 0, 10, 0], [0, 2, 9, 8], [3, 1, 8, 0]], [[0, 0], [3, 1], [2, 4]]]
reward: 0.3207, epoch: 570, params: 2409043, epoch_time: 56.4183, genotype: [[8, [0, 0, 0, 6], [1, 3, 0, 5], [6, 2, 10, 9]], [[3, 0], [2, 3], [4, 0]]]
reward: 0.2102, epoch: 571, params: 2270035, epoch_time: 57.9704, genotype: [[2, [0, 0, 0, 8], [2, 1, 7, 6], [1, 0, 0, 0]], [[0, 2], [2, 1], [4, 1]]]
reward: 0.2804, epoch: 572, params: 2387795, epoch_time: 54.9019, genotype: [[10, [0, 0, 8, 0], [2, 1, 1, 10], [1, 0, 5, 10]], [[2, 1], [3, 0], [0, 3]]]
reward: 0.2640, epoch: 573, params: 2796115, epoch_time: 54.7607, genotype: [[6, [0, 0, 6, 10], [1, 3, 1, 6], [5, 3, 2, 10]], [[2, 0], [4, 3], [2, 3]]]
reward: 0.3318, epoch: 574, params: 2165203, epoch_time: 54.9045, genotype: [[9, [0, 0, 8, 7], [0, 1, 9, 6], [6, 2, 10, 9]], [[2, 0], [4, 1], [2, 0]]]
reward: 0.3199, epoch: 575, params: 2285779, epoch_time: 76.1256, genotype: [[7, [0, 0, 8, 5], [0, 1, 8, 4], [5, 0, 0, 8]], [[3, 2], [4, 4], [0, 0]]]
reward: 0.1945, epoch: 576, params: 2630995, epoch_time: 59.4131, genotype: [[5, [0, 0, 0, 6], [2, 3, 6, 10], [2, 1, 0, 8]], [[2, 0], [2, 1], [4, 3]]]
reward: 0.2950, epoch: 577, params: 2051539, epoch_time: 47.8396, genotype: [[7, [0, 0, 0, 0], [0, 0, 7, 2], [3, 0, 10, 8]], [[2, 2], [4, 1], [2, 3]]]
reward: 0.3200, epoch: 578, params: 2243283, epoch_time: 54.3505, genotype: [[10, [0, 0, 1, 0], [2, 2, 0, 8], [1, 5, 8, 0]], [[3, 1], [4, 1], [5, 0]]]
reward: 0.2127, epoch: 579, params: 2818003, epoch_time: 105.7870, genotype: [[5, [0, 0, 6, 0], [0, 0, 5, 5], [1, 0, 10, 4]], [[2, 0], [0, 3], [2, 5]]]
reward: 0.2508, epoch: 580, params: 2412499, epoch_time: 51.7896, genotype: [[2, [0, 0, 10, 8], [2, 1, 5, 6], [3, 0, 0, 10]], [[1, 1], [4, 3], [2, 0]]]
reward: 0.2761, epoch: 581, params: 2467283, epoch_time: 53.6586, genotype: [[0, [0, 0, 8, 0], [1, 2, 5, 0], [3, 1, 2, 1]], [[2, 2], [3, 1], [0, 1]]]
reward: 0.2783, epoch: 582, params: 2644691, epoch_time: 56.9794, genotype: [[10, [0, 0, 8, 6], [1, 0, 5, 8], [5, 2, 5, 0]], [[1, 1], [2, 2], [0, 0]]]
reward: 0.1890, epoch: 583, params: 2122707, epoch_time: 47.3806, genotype: [[0, [0, 0, 10, 10], [2, 1, 10, 9], [5, 1, 6, 10]], [[2, 1], [4, 3], [0, 5]]]
reward: 0.2144, epoch: 584, params: 2441299, epoch_time: 58.9500, genotype: [[7, [0, 0, 5, 9], [2, 3, 5, 3], [4, 1, 0, 2]], [[2, 0], [1, 1], [3, 4]]]
reward: 0.2217, epoch: 585, params: 2180947, epoch_time: 54.4697, genotype: [[5, [0, 0, 0, 0], [0, 1, 9, 10], [1, 0, 10, 2]], [[0, 0], [1, 4], [2, 1]]]
reward: 0.1959, epoch: 586, params: 2413139, epoch_time: 50.0818, genotype: [[0, [0, 0, 10, 10], [3, 3, 5, 8], [4, 5, 6, 0]], [[2, 2], [3, 0], [2, 3]]]
reward: 0.3477, epoch: 587, params: 2191187, epoch_time: 52.1657, genotype: [[1, [0, 0, 0, 10], [3, 0, 0, 10], [4, 0, 8, 9]], [[1, 0], [3, 0], [3, 3]]]
reward: 0.2596, epoch: 588, params: 2124115, epoch_time: 64.7903, genotype: [[8, [0, 0, 8, 8], [0, 1, 8, 8], [2, 2, 8, 8]], [[2, 0], [3, 1], [4, 3]]]
reward: 0.2824, epoch: 589, params: 2424787, epoch_time: 46.3167, genotype: [[5, [0, 0, 0, 0], [0, 0, 0, 0], [1, 5, 9, 6]], [[3, 1], [4, 4], [4, 1]]]
reward: 0.2805, epoch: 590, params: 2038483, epoch_time: 103.3071, genotype: [[7, [0, 0, 8, 10], [2, 0, 4, 8], [2, 5, 9, 8]], [[0, 1], [3, 0], [5, 2]]]
reward: 0.2389, epoch: 591, params: 2209747, epoch_time: 136.1046, genotype: [[9, [0, 0, 4, 4], [2, 0, 10, 6], [2, 0, 7, 2]], [[2, 0], [4, 4], [1, 1]]]
reward: 0.2317, epoch: 592, params: 2261075, epoch_time: 64.3764, genotype: [[0, [0, 0, 0, 0], [0, 0, 4, 5], [4, 6, 0, 7]], [[2, 2], [3, 3], [0, 2]]]
reward: 0.2863, epoch: 593, params: 2267219, epoch_time: 54.5049, genotype: [[0, [0, 0, 0, 0], [2, 0, 0, 8], [1, 2, 5, 0]], [[2, 1], [1, 1], [2, 0]]]
reward: 0.3073, epoch: 594, params: 2173395, epoch_time: 76.1130, genotype: [[4, [0, 0, 10, 5], [2, 3, 9, 9], [0, 0, 0, 0]], [[0, 2], [2, 3], [4, 5]]]
reward: 0.2375, epoch: 595, params: 2225491, epoch_time: 59.3538, genotype: [[8, [0, 0, 2, 8], [3, 3, 6, 10], [3, 6, 0, 9]], [[2, 0], [3, 3], [0, 4]]]
reward: 0.0758, epoch: 596, params: 2450899, epoch_time: 37.0141, genotype: [[8, [0, 0, 9, 7], [2, 2, 6, 8], [2, 1, 1, 2]], [[2, 0], [0, 4], [4, 0]]]
reward: 0.3173, epoch: 597, params: 2402899, epoch_time: 60.2383, genotype: [[10, [0, 0, 0, 9], [1, 3, 6, 0], [4, 0, 6, 2]], [[0, 3], [0, 1], [5, 3]]]
reward: 0.2133, epoch: 598, params: 1990483, epoch_time: 77.7821, genotype: [[0, [0, 0, 9, 4], [0, 3, 8, 10], [3, 5, 10, 0]], [[2, 3], [0, 1], [0, 4]]]
reward: 0.3103, epoch: 599, params: 2634451, epoch_time: 63.1436, genotype: [[7, [0, 0, 8, 0], [2, 0, 5, 5], [4, 2, 6, 10]], [[1, 0], [4, 1], [2, 1]]]
reward: 0.2886, epoch: 600, params: 2013779, epoch_time: 48.7833, genotype: [[0, [0, 0, 7, 4], [0, 1, 10, 0], [3, 5, 0, 10]], [[2, 1], [1, 3], [3, 3]]]
reward: 0.2477, epoch: 601, params: 2443987, epoch_time: 70.3772, genotype: [[1, [0, 0, 8, 6], [2, 1, 10, 0], [2, 0, 3, 4]], [[2, 0], [3, 1], [5, 3]]]
reward: 0.3036, epoch: 602, params: 2443987, epoch_time: 52.6209, genotype: [[5, [0, 0, 5, 0], [2, 3, 9, 8], [4, 1, 0, 8]], [[3, 3], [0, 1], [4, 3]]]
reward: 0.2367, epoch: 603, params: 2208339, epoch_time: 48.9376, genotype: [[0, [0, 0, 5, 0], [2, 3, 8, 0], [4, 4, 10, 10]], [[1, 3], [2, 4], [4, 5]]]
reward: 0.3453, epoch: 604, params: 2852947, epoch_time: 48.6465, genotype: [[6, [0, 0, 6, 8], [2, 1, 0, 0], [1, 1, 5, 1]], [[2, 3], [1, 4], [2, 4]]]
reward: 0.2233, epoch: 605, params: 2486483, epoch_time: 56.6929, genotype: [[2, [0, 0, 8, 6], [0, 3, 0, 6], [1, 0, 8, 8]], [[2, 0], [3, 1], [2, 3]]]
reward: 0.3445, epoch: 606, params: 2060371, epoch_time: 118.6006, genotype: [[10, [0, 0, 0, 0], [2, 3, 8, 8], [0, 2, 4, 3]], [[1, 0], [0, 4], [2, 0]]]
reward: 0.3635, epoch: 607, params: 2413139, epoch_time: 56.9757, genotype: [[0, [0, 0, 8, 0], [0, 1, 5, 1], [3, 0, 10, 9]], [[0, 3], [0, 3], [2, 2]]]
reward: 0.2939, epoch: 608, params: 2241235, epoch_time: 54.0422, genotype: [[9, [0, 0, 6, 0], [2, 2, 0, 0], [4, 6, 2, 8]], [[2, 1], [2, 4], [2, 0]]]
reward: 0.2819, epoch: 609, params: 2175443, epoch_time: 50.2477, genotype: [[9, [0, 0, 8, 8], [2, 1, 10, 6], [2, 1, 9, 9]], [[1, 0], [3, 2], [2, 3]]]
